,id_x,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,campaign_referrer,name,ssn,birthday,gender,city,zip_code
9151,2845647,6446165,1547554014,30000,Home purchase,REJECTED,6.7,34427459,,Ερωφίλη-Λήδα Καρυδά,498-04-7905,1991-10-07,M,Αργοστόλι,662 59
9152,83809921,80024390,1547215462,100000,Home purchase,REJECTED,14.0,,,Θεόφραστος Λέλεκας,781-71-9605,1976-10-02,M,Ηράκλειο,77515
9153,94134823,63699467,1548108920,200000,Buying a pet,ACCEPTED,7.0,,,Ερατώ Χρυσανθακοπούλου,679-91-5375,1982-06-26,F,Ηράκλειο,29460
9154,23067507,75148155,1546748581,150000,Buying a pet,ACCEPTED,14.0,,,Κωστούλα Καρκανάκη,025-29-2552,1989-05-17,M,Αγ. Νικόλαος,76192
9155,53806034,233838,1548695705,200000,Home purchase,ACCEPTED,14.0,,,Ρεβέκα Λύτρα,463-55-0900,1972-10-13,M,Λευκάδα,52818
9156,10283849,49063094,1548602472,80000,Home purchase,ACCEPTED,14.0,,,Νικόδημος Κουλίδης,277-75-7329,1979-08-08,F,Βέροια,ΤΚ 404 77
9157,99412696,48345617,1547723595,250000,Home purchase,REJECTED,7.0,96222625,,Αναγνώστης-Αγαπητός Σεβδάς,424-28-2737,1983-11-15,M,Βέροια,ΤΚ 101 58
9158,27821771,55730255,1548123362,250000,Home purchase,REJECTED,14.0,,,Απολλωνία Μπαλαμπάνη,073-21-9408,1972-10-09,M,Κόρινθος,ΤΚ 802 15
9159,57771291,10859622,1548087470,70000,Buying a pet,ACCEPTED,8.7,,,Ρωμανός Ορφανάκης,234-82-8494,1987-08-25,F,Κιλκίς,257 72
9160,53987778,86406791,1546959864,300000,Refinance existing loans,REJECTED,6.7,,,Αστέριος Φωτογλίδης,857-91-3722,1988-07-29,M,Καλαμάτα,23031
9161,22383610,34349743,1546564261,120000,Home purchase,ACCEPTED,7.0,65263961,"display2_Google,display2_Twitter,display1_Google,",Πέτρα Καπνιά,540-04-0601,1971-04-23,F,Ρόδος,ΤΚ 011 14
9162,51039167,74364374,1547052311,70000,buying a pet,REJECTED,8.7,,,Μεθόδιος Γκαγκαουδάκης,897-96-4140,1975-04-10,M,Καστοριά,106 73
9163,13776917,81840397,1548558081,260000,Refinance existing loans,REJECTED,8.7,90714464,"display1_Google,display1_Twitter,display3_Facebook,display3_Twitter,",Αιμιλία-Ζωή Πατινιωτάκη,169-05-8020,1983-05-22,M,Τρίπολη,62465
9164,68806739,2950372,1546958701,300000,Refinance existing loans,REJECTED,6.7,,,Κικιλία Παπασταύρου,204-59-3810,1987-03-18,F,Χαλκίδα,08463
9165,68396316,34532461,1547147872,80000,Home purchase,ACCEPTED,7.0,23017286,"display1_Facebook,display2_Facebook,display2_Facebook,display1_Google,display1_Twitter,",Σπήλιος-Απόλλων Μπίλλας,576-26-2422,1972-07-02,F,Καστοριά,61232
9166,92064831,62751260,1547257589,190000,Refinance existing loans,REJECTED,14.0,17715140,"display3_Twitter,display3_Facebook,display3_Facebook,display3_Facebook,",Σεβαστή Ζιάρα,796-19-4653,1972-11-26,M,Τρίκαλα,667 83
9167,34715647,62751260,1546866828,220000,Refinance existing loans,ACCEPTED,14.0,,,Σεβαστή Ζιάρα,796-19-4653,1972-11-26,M,Τρίκαλα,667 83
9168,56748421,88102688,1548812262,270000,Refinance existing loans,ACCEPTED,14.0,,,Αδαμαντία Μαυρίδου,459-99-9136,1973-02-09,F,Κέρκυρα,67346
9169,39123273,95324093,1546974005,210000,Refinance existing loans,REJECTED,7.0,,,Δαμιανή-Κυδωνία Μποζίκη,386-30-2544,1988-04-10,F,Καστοριά,ΤΚ 054 29
9170,24565590,40540151,1547117315,60000,Buying a pet,ACCEPTED,6.7,,,Βεατρίκη Κουτκιά,320-98-2184,1981-03-23,M,Αθήνα,ΤΚ 313 57
9171,73349799,68335664,1547848299,290000,Refinance existing loans,REJECTED,7.0,,,Προκόπιος Σαουλίδης,754-19-4454,1985-03-24,F,Κατερίνη,ΤΚ 398 92
9172,62758400,74384224,1546943124,50000,Buying a pet,REJECTED,6.7,,,Αφροδίτη Χωρινού,070-73-8551,1989-01-10,F,Κόρινθος,ΤΚ 427 66
9173,8116303,6678025,1546867494,90000,buying a pet,REJECTED,6.7,10289618,"display1_Google,display1_Facebook,display3_Twitter,display1_Facebook,display1_Facebook,",Χριστίνα Ταυλαρίδου,965-12-1949,1994-04-17,F,Καβάλα,ΤΚ 63506
9174,70579980,77757077,1548251749,200000,Refinance existing loans,ACCEPTED,7.0,,,Βλάσης Τσαγκρασούλης,522-57-4213,1981-09-27,F,Λαμία,855 59
9175,98803663,68068345,1547493344,240000,Home purchase,ACCEPTED,6.7,,,Αριστέα Βασιλάκη,741-27-1344,1988-03-09,F,Ρόδος,78676
9176,64408069,63138920,1548751985,200000,Refinance existing loans,ACCEPTED,8.7,,,Ζαμπέτα Ξένου,415-31-9526,1995-10-24,F,Χίος,ΤΚ 95820
9177,23761344,92871529,1547549203,220000,Home purchase,REJECTED,14.0,,,Ρηγούλα Μωραΐτη,946-52-9747,1981-11-15,M,Τρίπολη,ΤΚ 28837
9178,8682812,16827083,1547141751,200000,Refinance existing loans,REJECTED,8.7,19372078,"display3_Google,display3_Facebook,display1_Google,display1_Facebook,",Ευδόξιος Δουβίκας,289-62-8260,1980-05-09,F,Κοζάνη,ΤΚ 46846
9179,70246942,9938077,1548752177,70000,buying a pet,ACCEPTED,14.0,,,Βλασία Σκοτάδη,963-02-8779,1979-11-28,F,Θεσσαλονίκη,ΤΚ 348 21
9180,69667901,46522238,1548196246,220000,buying a pet,REJECTED,14.0,,,Οδυσσέας Κατσαντώνης,775-42-0204,1971-10-13,F,Κιλκίς,70510
9181,1225464,52703444,1548463234,90000,Refinance existing loans,ACCEPTED,14.0,,,Λεμονιά Μαρτιάδου,936-43-3745,1989-06-04,M,Σέρρες,ΤΚ 15904
9182,92972548,87682130,1548511029,300000,Refinance existing loans,ACCEPTED,6.7,,,Πολύμνια Καπουρνιώτη,041-60-3446,1982-12-12,F,Λαμία,ΤΚ 00458
9183,81188788,84294665,1546337716,150000,Buying a pet,REJECTED,8.7,57010629,"display2_Facebook,display3_Twitter,display3_Facebook,display2_Twitter,display2_Twitter,",Ανέστης Χουλιάρας,440-43-6047,1975-11-30,F,Λιβαδιά,09617
9184,60177953,72932524,1547966791,190000,Home purchase,REJECTED,8.7,,,Σταματίνα Χωρινού,380-61-5835,1996-08-20,M,Άμφισσα,88444
9185,3742389,68159791,1548228198,190000,Refinance existing loans,REJECTED,14.0,,,Σωζούσα Βαμβουκάκη,828-92-3155,1976-01-04,M,Ηράκλειο,78128
9186,27986841,64338345,1547059147,250000,Buying a pet,ACCEPTED,7.0,,,Δαμιανή Μιχελή,619-29-9148,1988-03-09,F,Μεσολόγγι,30180
9187,55427930,57418495,1547180739,280000,Refinance existing loans,REJECTED,14.0,,,Ευτύχιος Αγγελάκος,081-96-5876,1972-04-02,F,Γρεβενά,367 88
9188,62887187,86140244,1548605901,60000,Buying a pet,REJECTED,14.0,,,Λουκάς Κουμιώτης,452-34-6488,1988-12-11,M,Κοζάνη,84448
9189,15512118,15336289,1547363196,300000,Home purchase,ACCEPTED,7.0,81871408,"display2_Facebook,display2_Twitter,display2_Google,display3_Google,display1_Facebook,",Λυκούργος-Αβραάμ Μπαλταγιάννης,888-37-0198,1978-12-15,F,Σάμος,962 25
9190,33870434,93595331,1547922380,290000,Buying a pet,ACCEPTED,6.7,25625029,"display1_Facebook,display1_Facebook,display2_Facebook,",Στέφανος-Πραξιτέλης Ρέππος,157-84-1506,1982-03-30,M,Πολύγυρος,36821
9191,82887785,59537351,1546442684,210000,Refinance existing loans,REJECTED,7.0,,,Αφέντης-Τρύφων Γκιτσάκης,819-49-9033,1992-08-01,F,Κατερίνη,ΤΚ 77338
9192,89926276,37473015,1547664423,210000,Refinance existing loans,ACCEPTED,14.0,,,Αριστόβουλος Κουτχιάς,076-27-1314,1974-01-03,F,Καστοριά,ΤΚ 87742
9193,91813023,41393698,1546545969,260000,Buying a pet,REJECTED,6.7,45315648,"display2_Google,display3_Google,display3_Facebook,",Αφροδίτη Ζαχαρίου,740-46-3955,1970-03-25,F,Ηγουμενίτσα,33218
9194,63328075,20940584,1547793601,90000,home purchase,REJECTED,14.0,,,Μεθόδιος Καζανόπουλος,300-99-1451,1986-09-11,M,Μεσολόγγι,730 75
9195,69058469,37644895,1547603241,100000,Home purchase,REJECTED,7.0,,,Αργύριος Χητός,994-62-2735,1994-04-18,F,Ζάκυνθος,161 93
9196,50288961,43539732,1547215595,180000,Buying a pet,ACCEPTED,7.0,,,Πανταζής Πουλημένος,975-85-0476,1990-02-06,F,Αργοστόλι,628 83
9197,38530799,46518852,1547320783,270000,Refinance existing loans,REJECTED,8.7,34259016,"display3_Twitter,display3_Twitter,display3_Google,display1_Facebook,",Βασιλική Πέτρου,801-31-3904,1982-06-21,F,Τρίκαλα,167 95
9198,28754378,73109722,1548202703,190000,Refinance existing loans,REJECTED,6.7,,,Γαληνός Ρωμαίου,087-38-7628,1971-12-19,F,Κομοτηνή,24883
9199,20548365,46545219,1548298023,240000,Buying a pet,ACCEPTED,6.7,,,Αθηνοδώρα Καρανάνου,688-53-4527,1987-03-31,M,Πάτρα,ΤΚ 834 53
9200,44947305,27705229,1548168061,100000,Home purchase,REJECTED,8.7,84444112,"display2_Facebook,display1_Twitter,display2_Twitter,display1_Google,display3_Twitter,",Θωμάς Χατζηγεωργίου,087-61-2960,1973-04-18,F,Χίος,ΤΚ 486 31
9201,69222620,93823467,1548203772,180000,Refinance existing loans,REJECTED,8.7,3235883,"display2_Google,display2_Twitter,display3_Facebook,display2_Twitter,",Περικλής Αθανασάκης,647-73-4803,1980-12-03,M,Κιλκίς,95586
9202,15818206,97238952,1547484033,120000,Buying a pet,REJECTED,6.7,53868570,,Ορέστης-Σιρανούς Τσέλλος,014-44-0881,1985-12-13,M,Αλεξανδρούπολη,ΤΚ 721 51
9203,64565474,26285021,1548412990,280000,Refinance existing loans,REJECTED,6.7,,,Ουρανία Συμεωνίδου,311-95-8704,1994-05-01,F,Λευκάδα,ΤΚ 62472
9204,5670507,3999504,1546867724,260000,Refinance existing loans,ACCEPTED,6.7,,,Πολυτίμη Αλεξοπούλου,997-37-1844,1979-12-17,F,Δράμα,ΤΚ 31374
9205,15756578,36315714,1546974646,80000,buying a pet,REJECTED,14.0,,,Πουλχερία Αδαμοπούλου,859-73-6473,1994-02-28,M,Δράμα,ΤΚ 78871
9206,42890645,37430511,1548174328,270000,Refinance existing loans,ACCEPTED,14.0,,,Λεμονής-Νεκτάριος Γιασημάκης,862-04-5585,1992-09-04,M,Καβάλα,86655
9207,73121424,95034620,1546734441,210000,Refinance existing loans,ACCEPTED,8.7,,,Νεόκλεια Σπηλιάδου,152-98-8134,1980-12-03,F,Τρίπολη,68028
9208,35451239,79918783,1547071792,20000,buying a pet,ACCEPTED,7.0,,,Ανάργυρη Κωτσιονοπούλου,631-47-1649,1987-03-22,F,Βέροια,05570
9209,18799988,89226906,1547157263,190000,Buying a pet,REJECTED,8.7,,,Ζηνόβιος Βάσσης,712-32-1803,1984-11-22,M,Καλαμάτα,070 44
9210,77254838,45371472,1548707369,190000,Home purchase,ACCEPTED,8.7,,,Βιργινία-Βεατρίκη Παπανάνου,933-62-4193,1978-12-06,M,Κιλκίς,06044
9211,35437521,2517084,1548091341,30000,Refinance existing loans,ACCEPTED,8.7,74409986,"display2_Google,",Ρόζα Μποζίκη,837-39-5097,1978-06-30,M,Πρέβεζα,ΤΚ 928 28
9212,53717419,4146941,1548602396,70000,Refinance existing loans,REJECTED,7.0,95136357,"display1_Twitter,display3_Twitter,display1_Google,display3_Facebook,",Μαρκέλλα Μαγούλα,728-81-5372,1986-03-10,M,Κομοτηνή,ΤΚ 43595
9213,73850274,53800688,1546826809,280000,home purchase,ACCEPTED,6.7,,,Λουκιανός Μίχος,903-86-4983,1994-08-22,M,Πολύγυρος,ΤΚ 580 55
9214,76623016,79610478,1548304858,30000,Refinance existing loans,REJECTED,8.7,,,Αντίγονος Πέππας,117-44-6344,1973-08-06,M,Κιλκίς,669 93
9215,53114482,79939963,1548689373,60000,buying a pet,REJECTED,8.7,,,Εφραίμ Κορομήλας,447-18-1932,1978-08-23,M,Σέρρες,00044
9216,46282167,2200616,1548483675,280000,Buying a pet,ACCEPTED,7.0,,,Σεμίνα Τσουνάκου,937-82-2162,1987-12-22,F,Μυτιλήνη,74370
9217,41243902,69924958,1546714120,240000,home purchase,ACCEPTED,8.7,64405040,,Νικόλαος Στεργιούδης,003-12-3765,1983-01-01,F,Βόλος,ΤΚ 572 62
9218,62081346,24347996,1547690902,230000,Home purchase,ACCEPTED,8.7,,,Κίμων-Ισίδωρος Κουλίζος,449-66-4896,1988-07-03,F,Άμφισσα,478 17
9219,99033448,36301285,1548775621,80000,buying a pet,ACCEPTED,8.7,,,Βλάσιος Πετριτάκης,445-01-7776,1996-04-09,M,Βέροια,ΤΚ 41869
9220,15617581,5522224,1548808171,240000,Refinance existing loans,REJECTED,7.0,29848414,"display2_Google,display1_Facebook,display2_Google,display3_Twitter,display1_Twitter,",Δαμιανή Καρυδά,654-02-1863,1989-05-19,M,Λιβαδιά,978 01
9221,3603167,55140754,1548672874,250000,Refinance existing loans,REJECTED,7.0,,,Αλέξιος-Ευάγγελος Μαμμής,278-89-2580,1972-03-03,F,Ρέθυμνο,80213
9222,93092711,79553443,1546653803,240000,home purchase,ACCEPTED,7.0,,,Χρίστος Κουταλιός,153-68-1454,1984-10-13,F,Κοζάνη,ΤΚ 387 63
9223,77627314,44607702,1547525915,120000,Buying a pet,ACCEPTED,14.0,47243103,"display3_Facebook,display1_Google,display1_Twitter,",Ρεβέκα-Φλώρα Μπότζα,692-77-4276,1970-04-22,F,Καρδίτσα,ΤΚ 12361
9224,41513149,59488167,1548560782,100000,Home purchase,ACCEPTED,14.0,82695131,"display2_Google,display3_Twitter,display2_Google,display1_Twitter,",Ίων Καβούρης,141-83-4616,1988-08-21,M,Σέρρες,902 47
9225,27884874,3049396,1546941544,80000,Refinance existing loans,ACCEPTED,14.0,,,Νικηφόρος Θεοδοσίου,326-25-2219,1975-06-27,M,Λιβαδιά,192 25
9226,28895249,86354672,1548102570,20000,buying a pet,REJECTED,7.0,,,Αγγελής Σταυριανός,822-98-5941,1991-03-23,F,Πρέβεζα,04965
9227,46070760,65068966,1548368934,270000,Buying a pet,REJECTED,6.7,,,Κωνσταντία Παπουτσοπούλου,657-59-9406,1980-02-08,M,Δράμα,60266
9228,77442567,69860523,1548230429,280000,home purchase,ACCEPTED,14.0,,,Σώζων Καρακαστανιάς,170-35-8926,1977-01-24,F,Άρτα,ΤΚ 62345
9229,31788714,60384628,1546690188,60000,Buying a pet,REJECTED,14.0,56293797,"display2_Twitter,",Ίρις Μυλωνίδου,932-81-7194,1983-02-07,M,Τρίκαλα,ΤΚ 634 49
9230,1501597,48656067,1548212136,230000,buying a pet,REJECTED,8.7,,,Μαλαματένια Βλάσση,258-00-3013,1984-10-09,F,Καρπενήσι,06113
9231,60520513,29646389,1548873406,220000,Buying a pet,ACCEPTED,8.7,,,Νικηφόρος-Κρυστάλλης Γκίκας,968-33-0669,1987-05-01,F,Βόλος,ΤΚ 95114
9232,50690717,68432144,1547368061,250000,Home purchase,ACCEPTED,8.7,,,Αγαθοκλής Τσιάκος,892-27-3568,1991-10-23,M,Λιβαδιά,64050
9233,82097921,26790403,1546976918,280000,Buying a pet,ACCEPTED,8.7,,,Ευλαμπία Αραπίδου,809-02-6525,1989-11-27,F,Ξάνθη,ΤΚ 505 49
9234,6251050,53327197,1547475646,260000,Home purchase,REJECTED,7.0,,,Απολλωνία Παπαγεωργίου,720-10-3105,1971-02-18,F,Μυτιλήνη,571 91
9235,53577736,67615906,1547368708,170000,home purchase,ACCEPTED,8.7,,,Ταξιαρχία Τσάτη,584-47-4153,1976-11-24,F,Ιωάννινα,98615
9236,85301385,80886298,1547321016,190000,Buying a pet,ACCEPTED,8.7,18161020,"display2_Google,display2_Google,display1_Twitter,display1_Twitter,",Διδώ Μαργαρίτη,555-38-8954,1981-05-28,F,Κατερίνη,ΤΚ 362 20
9237,38284289,31763081,1547131210,280000,buying a pet,ACCEPTED,8.7,,,Ζαφείριος Τσέγας,822-02-9834,1975-10-19,M,Ιωάννινα,635 32
9238,5528253,2481647,1547896104,170000,home purchase,REJECTED,6.7,82074918,"display1_Twitter,display2_Google,display2_Twitter,",Λεμονιά Καρακώστα,162-64-3100,1976-04-09,M,Βέροια,ΤΚ 544 51
9239,48432694,64063715,1546916036,30000,Buying a pet,REJECTED,8.7,,,Νικήτας-Εφραίμ Μποζίκης,480-43-5336,1984-03-20,M,Λευκάδα,79969
9240,52079126,97567585,1547086980,40000,buying a pet,ACCEPTED,14.0,,,Ιγνάτιος Ακριώτης,716-76-9754,1994-05-13,M,Άρτα,ΤΚ 462 47
9241,92095484,72237100,1546339920,180000,Refinance existing loans,REJECTED,7.0,94457267,"display3_Twitter,display1_Facebook,display3_Facebook,",Γαληνός Κοντοκώστας,835-80-1977,1989-06-07,M,Τρίκαλα,04595
9242,73393474,62423434,1548423239,250000,Buying a pet,REJECTED,14.0,,,Αλέξανδρος Κουτσικόπουλος,493-63-9949,1991-09-02,M,Μεσολόγγι,91338
9243,43510497,61383934,1547092634,100000,Refinance existing loans,ACCEPTED,7.0,,,Βαλεντίνος Ρωμαίου,654-65-2179,1977-01-22,F,Σέρρες,068 64
9244,55048076,5334704,1547055793,60000,Buying a pet,REJECTED,8.7,57320153,,Αμβρόσιος Βούλγαρης,068-68-1495,1993-03-27,F,Τρίπολη,ΤΚ 252 92
9245,18912082,27587984,1548850814,170000,Buying a pet,ACCEPTED,7.0,,,Τηλεμαχος Κουβάς,679-84-6248,1995-11-27,F,Ρέθυμνο,832 26
9246,90769095,66841094,1548177342,20000,Home purchase,REJECTED,6.7,,,Ευσεβία Παυλίδου,839-92-8356,1994-05-24,F,Μεσολόγγι,424 54
9247,26457733,56260938,1548087800,40000,buying a pet,REJECTED,8.7,,,Ερμής Καρατζίκος,371-89-7954,1974-11-30,F,Καλαμάτα,407 48
9248,94035112,59024746,1547388179,50000,buying a pet,REJECTED,8.7,48462110,,Σμαράγδα Τσαντίδου,671-99-6551,1983-08-21,F,Κατερίνη,ΤΚ 63290
9249,95468499,58961858,1548843588,150000,Buying a pet,REJECTED,14.0,21419782,"display3_Facebook,display2_Facebook,display1_Facebook,display3_Facebook,display3_Google,",Δόμνα Μπαλανίκα,801-49-0024,1991-01-07,M,Χανιά,67070
9250,75804053,77688621,1546624733,290000,Home purchase,ACCEPTED,7.0,,,Ευστρατία Ξανθοπούλου,998-13-7525,1977-10-04,F,Σέρρες,ΤΚ 42935
9251,76359340,92009134,1547091152,270000,Home purchase,ACCEPTED,6.7,,,Καλή Αραπάκη,546-29-5251,1973-09-07,F,Άμφισσα,88515
9252,74159854,12906062,1547748171,70000,Refinance existing loans,REJECTED,14.0,,,Θηρεσία Ζαννίκου,582-77-7622,1986-11-04,M,Καβάλα,035 31
9253,7135828,17703897,1547932218,20000,Refinance existing loans,ACCEPTED,6.7,,,Ευστάθιος-Τζανέτος Τσαμαδός,393-96-7462,1995-07-04,M,Λάρισα,ΤΚ 003 16
9254,90024850,30158743,1548166701,30000,Home purchase,ACCEPTED,7.0,,,Κανέλλα Σγουρένα,106-95-3388,1981-09-03,M,Καστοριά,ΤΚ 92705
9255,82180391,26362303,1548330030,250000,Home purchase,ACCEPTED,6.7,73403729,"display1_Facebook,",Ρίζος Αθανασόπουλος,562-00-3483,1972-07-01,F,Θεσσαλονίκη,59531
9256,89191420,79533068,1548156378,280000,home purchase,REJECTED,8.7,4204246,"display2_Facebook,display2_Google,display2_Twitter,display3_Twitter,display2_Twitter,",Μαλβίνα Βουλτσίδου,563-63-2663,1974-08-21,F,Αγ. Νικόλαος,ΤΚ 76080
9257,40037070,88213040,1548350142,180000,Home purchase,ACCEPTED,7.0,,,Χρυσοβαλάντω Βουλτσίδου,106-00-6932,1971-10-30,M,Κομοτηνή,89906
9258,58052475,91916455,1546668131,80000,Home purchase,REJECTED,7.0,,,Πολύκαρπος Κακατσός,041-15-7126,1973-07-12,F,Δράμα,23476
9259,20703723,25183834,1546624052,120000,Refinance existing loans,ACCEPTED,14.0,,,Αντίγονος Συργής,011-48-0723,1982-06-22,M,Μεσολόγγι,ΤΚ 94624
9260,19284593,83056039,1548712434,60000,Home purchase,ACCEPTED,14.0,,,Λαοκράτης Σιδηρόπουλος,871-09-4966,1986-04-29,F,Πρέβεζα,ΤΚ 10269
