loan_id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,visit_id,zip_code,name,birthday,city,ssn,gender,cid,campaign_referrer
71019523,65967797,1538022251,290000,Home purchase,ACCEPTED,6.7,,ΤΚ 307 69,Ευδοκία Γαλανοπούλου,1991-05-18,Ρέθυμνο,431-60-1747,M,65967797,
23987972,57586359,1544519201,60000,home purchase,REJECTED,14,,076 27,Κωνσταντίνος Πέππας,1978-01-25,Ρέθυμνο,095-70-0701,F,57586359,
8283112,57586359,1544815522,270000,Home purchase,ACCEPTED,6.7,13730233,076 27,Κωνσταντίνος Πέππας,1978-01-25,Ρέθυμνο,095-70-0701,F,57586359,"display2,Twitter - display1,Facebook - display3,Facebook - display3,Facebook"
58778558,73630136,1558105968,180000,Refinance existing loans,REJECTED,14,,ΤΚ 68119,Βαγιανή Γεωργουλάκη,1992-03-09,Ρέθυμνο,907-28-5383,F,73630136,
93000179,19769016,1518168855,100000,buying a pet,ACCEPTED,6.7,,ΤΚ 54602,Στέλλιος Χατζιάρας,1970-12-18,Ρέθυμνο,629-67-7471,M,19769016,
7080976,19769016,1553344882,280000,Buying a pet,ACCEPTED,14,82923627,ΤΚ 54602,Στέλλιος Χατζιάρας,1970-12-18,Ρέθυμνο,629-67-7471,M,19769016,"display2,Google - display3,Google - display1,Twitter - display1,Facebook - display3,Facebook"
46297341,89781179,1535846812,260000,buying a pet,ACCEPTED,8.7,,122 79,Θεόκλεια Χριστογιάννη,1989-06-02,Ρέθυμνο,742-33-0068,M,89781179,
94765991,60645820,1522021969,70000,Home purchase,REJECTED,14,,23272,Ζαχαρένια Ταυλαρίδου,1983-09-05,Ρέθυμνο,171-96-3915,F,60645820,
4904431,60645820,1564668789,270000,Refinance existing loans,ACCEPTED,14,,23272,Ζαχαρένια Ταυλαρίδου,1983-09-05,Ρέθυμνο,171-96-3915,F,60645820,
74774511,18704829,1551113625,270000,Buying a pet,ACCEPTED,8.7,,ΤΚ 346 68,Βρυσηίς Κουκουβά,1989-10-31,Ρέθυμνο,444-80-0147,F,18704829,
34791869,18704829,1555232771,170000,Refinance existing loans,REJECTED,6.7,,ΤΚ 346 68,Βρυσηίς Κουκουβά,1989-10-31,Ρέθυμνο,444-80-0147,F,18704829,
53928798,21790142,1522654525,190000,Buying a pet,REJECTED,14,,ΤΚ 10130,Κερασιά Κεσίση,1976-10-12,Ρέθυμνο,773-77-6014,M,21790142,
84557001,23904190,1512898452,20000,buying a pet,REJECTED,8.7,,67350,Λυδία Γεωργίτση,1993-11-09,Ρέθυμνο,822-09-6998,F,23904190,
11811663,67582913,1518432712,40000,buying a pet,REJECTED,7,,08750,Δαβιδούλα-Χριστιάνα Κουτσούμπεη,1993-07-06,Ρέθυμνο,984-61-1633,F,67582913,
39640185,18302401,1516322523,80000,Buying a pet,ACCEPTED,6.7,,25878,Λουκιανός Μιχαηλίδης,1989-05-07,Ρέθυμνο,013-51-6575,M,18302401,
47301770,4889029,1518952908,70000,home purchase,REJECTED,14,,17945,Ορέστης Φιλιππάκης,1985-09-27,Ρέθυμνο,521-82-5873,F,4889029,
73446662,5042630,1534962602,290000,Buying a pet,REJECTED,6.7,,ΤΚ 505 73,Σεβαστή Αργυροπούλου,1988-10-31,Ρέθυμνο,332-20-6506,M,5042630,
58264567,63828935,1523964251,100000,buying a pet,REJECTED,8.7,,55429,Γερακίνα Σκασίλα,1989-11-01,Ρέθυμνο,965-12-0814,F,63828935,
78177400,88861386,1542110617,80000,home purchase,REJECTED,7,17870989,88382,Συμέλα-Δούκισσα Χαλαντζούκα,1992-05-29,Ρέθυμνο,673-85-0543,M,88861386,"display1,Google - display1,Twitter - display3,Twitter - display2,Facebook - display3,Facebook"
81235940,88861386,1551847340,50000,home purchase,ACCEPTED,7,,88382,Συμέλα-Δούκισσα Χαλαντζούκα,1992-05-29,Ρέθυμνο,673-85-0543,M,88861386,
78934289,70193611,1533117961,190000,Refinance existing loans,REJECTED,6.7,,34235,Ιακωβίνα Δαγλή,1976-07-18,Ρέθυμνο,166-95-0153,F,70193611,
53517887,70193611,1513788773,90000,buying a pet,ACCEPTED,14,,34235,Ιακωβίνα Δαγλή,1976-07-18,Ρέθυμνο,166-95-0153,F,70193611,
90532056,45633486,1559749529,120000,Buying a pet,ACCEPTED,6.7,5004806,911 74,Κάρολος Κακατσός,1991-11-04,Ρέθυμνο,240-16-4622,M,45633486,"display2,Google - display2,Google - display1,Twitter - display3,Facebook"
12596221,61490640,1558450370,50000,buying a pet,ACCEPTED,8.7,61613572,63009,Βαρδής Κούτρης,1978-12-23,Ρέθυμνο,761-78-4551,F,61490640,"display1,Google - display1,Google - display2,Google - display3,Facebook"
39727954,61490640,1561398593,240000,Refinance existing loans,REJECTED,14,,63009,Βαρδής Κούτρης,1978-12-23,Ρέθυμνο,761-78-4551,F,61490640,
22200176,48162512,1536684426,120000,Refinance existing loans,ACCEPTED,8.7,,ΤΚ 42675,Νικήτας Νικολαΐδης,1992-11-27,Ρέθυμνο,240-61-9132,M,48162512,
91001426,24064721,1509686723,280000,Refinance existing loans,ACCEPTED,7,,753 12,Βαρβάρα Θεοδοσίου,1993-04-13,Ρέθυμνο,389-45-7898,M,24064721,
77991961,60249809,1557696434,60000,Buying a pet,ACCEPTED,14,55233997,36420,Κόσμια Ματεντσίδου,1970-10-06,Ρέθυμνο,682-73-0131,M,60249809,"display1,Facebook"
55322806,60249809,1516779142,240000,Buying a pet,REJECTED,14,,36420,Κόσμια Ματεντσίδου,1970-10-06,Ρέθυμνο,682-73-0131,M,60249809,
61401327,85972178,1566905410,80000,Home purchase,REJECTED,7,,913 83,Βάιος Σουλιντζής,1979-03-10,Ρέθυμνο,145-71-2361,F,85972178,
6580971,8368595,1529737543,120000,buying a pet,REJECTED,7,29464252,52579,Κατερίνα Μυλωνίδου,1987-11-06,Ρέθυμνο,659-82-2224,M,8368595,"display2,Google - display1,Facebook - display1,Facebook - display2,Facebook"
57866711,89379540,1568771414,230000,Refinance existing loans,ACCEPTED,14,54299573,49884,Αφέντρα Μπενέτου,1993-07-02,Ρέθυμνο,396-69-9768,F,89379540,"display2,Google - display1,Facebook"
40769768,32705750,1536685531,270000,Refinance existing loans,ACCEPTED,8.7,,60534,Ιάκωβος Κατσίφος,1971-12-29,Ρέθυμνο,046-23-1879,M,32705750,
40587064,32036822,1567756635,100000,Refinance existing loans,ACCEPTED,14,,350 86,Ευσεβεία Τομπουλίδου,1990-02-14,Ρέθυμνο,773-70-6857,F,32036822,
89861416,94034646,1566323528,230000,Home purchase,ACCEPTED,14,,ΤΚ 39945,Ξενοφών Κουκλατζής,1980-10-20,Ρέθυμνο,182-36-0093,F,94034646,
80151514,19821271,1511601266,280000,Buying a pet,REJECTED,8.7,,ΤΚ 14429,Παγώνα Ανεζάκη,1978-10-04,Ρέθυμνο,011-06-8099,F,19821271,
38596789,93041879,1533767980,270000,Refinance existing loans,ACCEPTED,14,89417665,48181,Λαυρεντία Διαμαντοπούλου,1979-05-12,Ρέθυμνο,777-28-0928,F,93041879,"display1,Google - display1,Facebook - display3,Facebook"
12418603,93041879,1551897009,30000,Home purchase,REJECTED,8.7,,48181,Λαυρεντία Διαμαντοπούλου,1979-05-12,Ρέθυμνο,777-28-0928,F,93041879,
95316155,58335192,1565886143,20000,Home purchase,ACCEPTED,14,,ΤΚ 636 69,Νικητία Νικολοπούλου,1981-05-24,Ρέθυμνο,505-60-1242,M,58335192,
42103020,40536024,1506839520,300000,Refinance existing loans,ACCEPTED,14,,ΤΚ 009 21,Σωτήρης Σπυριδάκης,1995-12-26,Ρέθυμνο,612-04-2426,F,40536024,
52997943,40536024,1544828296,180000,Buying a pet,ACCEPTED,7,,ΤΚ 009 21,Σωτήρης Σπυριδάκης,1995-12-26,Ρέθυμνο,612-04-2426,F,40536024,
3295555,63133657,1513969109,100000,buying a pet,REJECTED,8.7,,ΤΚ 60132,Νομική Αγραφιώτη,1975-10-27,Ρέθυμνο,971-50-8074,M,63133657,
13225313,63133657,1531890706,70000,Home purchase,ACCEPTED,6.7,,ΤΚ 60132,Νομική Αγραφιώτη,1975-10-27,Ρέθυμνο,971-50-8074,M,63133657,
86185462,86090201,1558104169,40000,buying a pet,REJECTED,6.7,,256 86,Πελοπίδας Καρυπίδης,1991-01-26,Ρέθυμνο,129-24-4850,M,86090201,
29482834,86090201,1548784295,90000,Home purchase,ACCEPTED,8.7,,256 86,Πελοπίδας Καρυπίδης,1991-01-26,Ρέθυμνο,129-24-4850,M,86090201,
9299547,22640863,1544804226,250000,Buying a pet,ACCEPTED,8.7,,17747,Φανουρία Νώε,1977-01-16,Ρέθυμνο,860-14-2374,F,22640863,
69966003,22640863,1563419880,240000,Refinance existing loans,ACCEPTED,7,,17747,Φανουρία Νώε,1977-01-16,Ρέθυμνο,860-14-2374,F,22640863,
75462977,42834399,1568227981,30000,home purchase,ACCEPTED,7,,41385,Σαράντης Πέτσας,1993-01-26,Ρέθυμνο,179-44-6020,F,42834399,
9585821,39625183,1529975055,50000,Buying a pet,REJECTED,6.7,,21366,Ρεβέκκα-Τζένη Πολέμη,1986-04-08,Ρέθυμνο,495-17-6475,F,39625183,
51302667,10223583,1564133681,200000,buying a pet,REJECTED,8.7,,ΤΚ 826 48,Σολομών-Ευάγγελος Ξηρός,1970-02-22,Ρέθυμνο,883-40-6484,M,10223583,
8956458,10223583,1531562052,250000,Refinance existing loans,ACCEPTED,7,,ΤΚ 826 48,Σολομών-Ευάγγελος Ξηρός,1970-02-22,Ρέθυμνο,883-40-6484,M,10223583,
56983510,92811232,1555574787,290000,Buying a pet,ACCEPTED,7,,ΤΚ 15779,Μενέλαος Καλαμπαλίκης,1974-08-20,Ρέθυμνο,628-73-9378,M,92811232,
52145491,20337633,1518107919,260000,Buying a pet,ACCEPTED,14,,827 58,Πολυζώης Σωτηράλης,1990-08-08,Ρέθυμνο,678-73-6350,F,20337633,
97401060,20337633,1541096628,190000,Buying a pet,ACCEPTED,14,,827 58,Πολυζώης Σωτηράλης,1990-08-08,Ρέθυμνο,678-73-6350,F,20337633,
84541531,28641764,1516756905,40000,buying a pet,ACCEPTED,8.7,,11546,Αιμιλία-Αντιγόνη Μπαρκούτα,1980-05-23,Ρέθυμνο,584-38-7942,M,28641764,
44184082,86628580,1522204213,120000,home purchase,ACCEPTED,14,96754164,468 74,Ολύμπια Στρατογιάννη,1988-03-17,Ρέθυμνο,359-96-5915,M,86628580,"display3,Google - display2,Twitter"
51764637,86628580,1536700813,170000,Refinance existing loans,ACCEPTED,14,,468 74,Ολύμπια Στρατογιάννη,1988-03-17,Ρέθυμνο,359-96-5915,M,86628580,
46566237,35517925,1536693566,230000,Buying a pet,REJECTED,7,79506823,676 56,Παταπία Κακοτρίχη,1989-09-17,Ρέθυμνο,973-78-4105,M,35517925,"display1,Twitter - display3,Twitter - display2,Facebook - display3,Facebook"
83318304,35517925,1562060695,210000,Home purchase,REJECTED,7,14006625,676 56,Παταπία Κακοτρίχη,1989-09-17,Ρέθυμνο,973-78-4105,M,35517925,"display2,Google"
75654866,72757734,1531090117,80000,buying a pet,REJECTED,14,,74596,Παντελεήμων Μίσχος,1993-03-23,Ρέθυμνο,467-19-8467,M,72757734,
45097750,29649640,1560392779,70000,Buying a pet,REJECTED,14,,90847,Χαράλαμπος Φωτογλίδης,1972-06-11,Ρέθυμνο,455-10-9420,F,29649640,
13266529,29649640,1544531993,190000,Buying a pet,REJECTED,6.7,,90847,Χαράλαμπος Φωτογλίδης,1972-06-11,Ρέθυμνο,455-10-9420,F,29649640,
37248641,11021802,1538635062,120000,Buying a pet,REJECTED,6.7,,888 83,Συμεών Παπαγιαννόπουλος,1987-01-15,Ρέθυμνο,975-58-7069,F,11021802,
30489353,45702636,1520577794,20000,Refinance existing loans,REJECTED,6.7,,14064,Γαβριέλλα-Ευσεβία Παλιεράκη,1975-08-21,Ρέθυμνο,225-42-4326,F,45702636,
28834866,196591,1531589577,260000,buying a pet,REJECTED,6.7,,ΤΚ 05554,Φιλιώ Πέτρου,1980-03-15,Ρέθυμνο,333-04-6526,F,196591,
56565407,196591,1519034993,80000,home purchase,REJECTED,14,,ΤΚ 05554,Φιλιώ Πέτρου,1980-03-15,Ρέθυμνο,333-04-6526,F,196591,
54385112,16504048,1522659174,50000,Buying a pet,REJECTED,14,,293 25,Αγαθόνικος Τσιαμούρας,1995-07-03,Ρέθυμνο,402-35-6969,M,16504048,
94405135,23452145,1556837818,20000,buying a pet,REJECTED,6.7,,ΤΚ 778 07,Γκόλφω-Ήβη Βουτσινά,1987-12-23,Ρέθυμνο,430-12-0821,F,23452145,
91683330,74546674,1554270575,270000,Refinance existing loans,ACCEPTED,14,,ΤΚ 178 92,Θωμαίς Παπατζήκα,1975-05-07,Ρέθυμνο,165-66-3551,M,74546674,
84270738,30706932,1509271460,80000,Home purchase,ACCEPTED,6.7,42633225,ΤΚ 896 34,Θωμάς Δουβίκας,1979-01-19,Ρέθυμνο,047-73-2988,F,30706932,"display3,Google - display1,Twitter - display3,Twitter - display3,Twitter - display1,Facebook"
74354005,30529524,1522004949,170000,home purchase,ACCEPTED,7,,67028,Τερψιχόρη Σταυρίδου,1985-11-12,Ρέθυμνο,535-23-3866,F,30529524,
78266473,98557430,1566262217,300000,Refinance existing loans,ACCEPTED,14,,51675,Θεολόγος Κιούσης,1973-12-20,Ρέθυμνο,752-45-2021,F,98557430,
9047290,63260151,1528464959,250000,Home purchase,ACCEPTED,7,,ΤΚ 891 61,Βελισσαρία Παπαευαγγελίου,1978-10-31,Ρέθυμνο,431-92-1348,M,63260151,
2830646,63260151,1515990430,300000,Refinance existing loans,ACCEPTED,7,,ΤΚ 891 61,Βελισσαρία Παπαευαγγελίου,1978-10-31,Ρέθυμνο,431-92-1348,M,63260151,
79256941,90835192,1524644242,50000,buying a pet,ACCEPTED,7,,39815,Χρυσοβαλάντιος-Λάμπρος Φωτόπουλος,1984-11-19,Ρέθυμνο,978-52-3098,M,90835192,
39329206,90835192,1559116043,70000,Refinance existing loans,ACCEPTED,7,,39815,Χρυσοβαλάντιος-Λάμπρος Φωτόπουλος,1984-11-19,Ρέθυμνο,978-52-3098,M,90835192,
34022817,7679226,1541833163,100000,home purchase,REJECTED,8.7,,31941,Σεραφεία Κανταρελή,1973-01-11,Ρέθυμνο,197-52-4601,F,7679226,
26067038,10897405,1563896415,280000,buying a pet,ACCEPTED,6.7,75471459,484 82,Γιώργος Δρουλιάς,1987-02-09,Ρέθυμνο,187-85-6142,M,10897405,"display3,Google - display2,Facebook"
90971299,37817857,1520763219,170000,Refinance existing loans,ACCEPTED,7,,ΤΚ 89512,Νικολέτα Παπαδήμα,1986-05-12,Τρίκαλα,266-52-2283,M,37817857,
35820049,75951618,1562392165,250000,Buying a pet,REJECTED,14,,08231,Ιωάννης-Βασίλης Δημόπουλος,1985-02-13,Τρίκαλα,492-30-6165,M,75951618,
21172981,75504899,1510157180,40000,Refinance existing loans,REJECTED,14,,91684,Ισαβέλλα Μέλανι,1994-03-15,Τρίκαλα,327-51-3713,F,75504899,
40276047,37240067,1556803998,60000,Refinance existing loans,ACCEPTED,14,,95254,Λεμονής Γεωργακόπουλος,1972-02-17,Τρίκαλα,521-12-1002,F,37240067,
11803765,63481348,1565303574,90000,Home purchase,ACCEPTED,6.7,,ΤΚ 243 49,Δέσποινα Κατσιλλή,1971-01-17,Τρίκαλα,657-80-5397,F,63481348,
44076118,30860807,1557157744,40000,home purchase,ACCEPTED,7,44321968,36384,Παναγιώτης Γαρουφαλής,1995-09-22,Τρίκαλα,201-94-3753,F,30860807,"display2,Google - display3,Facebook"
42931328,75179784,1555718598,260000,Home purchase,ACCEPTED,8.7,,ΤΚ 292 68,Ιορδάνης Τσαγλιώτης,1981-08-03,Τρίκαλα,813-77-8415,M,75179784,
51726409,75179784,1508822467,270000,Refinance existing loans,REJECTED,6.7,11133553,ΤΚ 292 68,Ιορδάνης Τσαγλιώτης,1981-08-03,Τρίκαλα,813-77-8415,M,75179784,"display2,Twitter"
78484477,69702155,1530570740,50000,buying a pet,REJECTED,6.7,,44279,Άνθιμος Κοτσαρής,1984-09-09,Τρίκαλα,186-75-9501,M,69702155,
32541431,69702155,1523083899,210000,Buying a pet,ACCEPTED,8.7,,44279,Άνθιμος Κοτσαρής,1984-09-09,Τρίκαλα,186-75-9501,M,69702155,
22710304,58980878,1521800986,20000,Refinance existing loans,REJECTED,8.7,,ΤΚ 798 60,Κομνηνή Παπανδρέου,1987-03-30,Τρίκαλα,088-42-3146,M,58980878,
83556126,19100688,1533346342,190000,Home purchase,REJECTED,8.7,,403 32,Φώτιος Ευστρατόπουλος,1978-12-13,Τρίκαλα,289-99-8387,M,19100688,
61650977,66717973,1529624758,270000,Refinance existing loans,REJECTED,14,,ΤΚ 962 45,Ρέα Λεπίδα,1979-06-13,Τρίκαλα,582-32-7410,M,66717973,
61929677,66717973,1552692297,250000,Refinance existing loans,ACCEPTED,8.7,50781963,ΤΚ 962 45,Ρέα Λεπίδα,1979-06-13,Τρίκαλα,582-32-7410,M,66717973,"display1,Facebook"
2610517,54862101,1554648699,230000,Refinance existing loans,REJECTED,6.7,,ΤΚ 034 58,Ραχήλ Ζηδιανάκης,1971-02-11,Τρίκαλα,178-93-3714,M,54862101,
68679095,8266517,1529352803,270000,Refinance existing loans,REJECTED,7,,71287,Αντίπατρος Μαυρικάκης,1983-08-28,Τρίκαλα,866-33-6097,M,8266517,
95007054,8266517,1541438210,190000,Refinance existing loans,ACCEPTED,14,42299307,71287,Αντίπατρος Μαυρικάκης,1983-08-28,Τρίκαλα,866-33-6097,M,8266517,"display3,Twitter"
47932103,67819029,1541353361,230000,Buying a pet,ACCEPTED,14,,ΤΚ 07541,Νικηφόρος-Αλέξανδρος Παπαδημητριάδης,1979-02-25,Τρίκαλα,856-42-4850,F,67819029,
58122995,20215062,1556769165,280000,Refinance existing loans,ACCEPTED,7,,ΤΚ 820 18,Μαριάννα Παππά,1981-08-30,Τρίκαλα,126-88-7788,F,20215062,
13290689,58396441,1552391049,150000,Buying a pet,ACCEPTED,8.7,,ΤΚ 17591,Ευθαλία Αδαμοπούλου,1991-01-26,Τρίκαλα,002-46-2727,M,58396441,
2840832,58396441,1558402352,290000,Refinance existing loans,ACCEPTED,8.7,,ΤΚ 17591,Ευθαλία Αδαμοπούλου,1991-01-26,Τρίκαλα,002-46-2727,M,58396441,
34715647,62751260,1546866828,220000,Refinance existing loans,ACCEPTED,14,,667 83,Σεβαστή Ζιάρα,1972-11-26,Τρίκαλα,796-19-4653,M,62751260,
92064831,62751260,1547257589,190000,Refinance existing loans,REJECTED,14,17715140,667 83,Σεβαστή Ζιάρα,1972-11-26,Τρίκαλα,796-19-4653,M,62751260,"display3,Twitter - display3,Facebook - display3,Facebook - display3,Facebook"
56151194,77302046,1566396326,90000,buying a pet,ACCEPTED,14,,ΤΚ 14084,Μακρίνα Φυτιλή,1983-05-23,Τρίκαλα,836-51-2307,F,77302046,
57693754,77302046,1508190382,90000,buying a pet,ACCEPTED,6.7,,ΤΚ 14084,Μακρίνα Φυτιλή,1983-05-23,Τρίκαλα,836-51-2307,F,77302046,
83435875,49487904,1532002358,20000,Home purchase,REJECTED,6.7,69696738,68032,Ερωτόκριτος Ζώνιος,1978-08-11,Τρίκαλα,342-69-5414,M,49487904,"display2,Google - display1,Twitter"
43785823,90611744,1558816851,240000,Refinance existing loans,ACCEPTED,6.7,13573629,ΤΚ 70288,Γενοβέφα Μανουσοπούλου,1996-09-03,Τρίκαλα,456-94-7110,F,90611744,"display1,Google - display1,Facebook"
62099726,90611744,1555829107,280000,home purchase,REJECTED,6.7,,ΤΚ 70288,Γενοβέφα Μανουσοπούλου,1996-09-03,Τρίκαλα,456-94-7110,F,90611744,
35873195,84735265,1541315776,220000,buying a pet,REJECTED,8.7,66009813,34062,Γρηγόριος Δάρας,1977-01-05,Τρίκαλα,403-10-1036,M,84735265,"display1,Google - display2,Google - display3,Google - display2,Twitter - display3,Facebook"
12496384,84735265,1567422232,40000,Buying a pet,REJECTED,14,,34062,Γρηγόριος Δάρας,1977-01-05,Τρίκαλα,403-10-1036,M,84735265,
41574095,91193122,1524994608,120000,Home purchase,REJECTED,14,,07476,Κλεονίκη Κανελλή,1984-03-03,Τρίκαλα,425-67-0652,F,91193122,
48739928,29928482,1546976856,20000,Refinance existing loans,ACCEPTED,7,,134 73,Κλεονίκη Βαλκάνου,1987-09-14,Τρίκαλα,094-21-1034,F,29928482,
51025050,79750948,1531324770,190000,Refinance existing loans,REJECTED,8.7,,ΤΚ 18038,Πολύβια Λέκκα,1983-07-03,Τρίκαλα,596-71-0505,M,79750948,
